id,address,city,cityNum,neighborhoods,postal_code,name,rating,review_count,price_range,cateNum,category1
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
topshelf-boston,161 Charles St,Boston,0,[u'Beacon Hill'],2114,Topshelf,4,14,2,3,convenience
symphony-market-boston-3,291 Huntington Ave,Boston,0,,2115,Symphony Market,3.5,20,2,3,convenience
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
foodies-urban-market-boston,1421 Washington St,Boston,0,[u'South End'],2118,Foodie's Urban Market,3.5,122,3,3,delis
city-target-boston-2,1341 Boylston St Fenway,Boston,0,[u'Fenway'],2215,City Target,3.5,43,2,0,deptstore
c-mart-supermarket-boston-5,109 Lincoln St,Boston,0,"[u'Waterfront', u'Leather District', u'South Boston']",2111,C Mart Supermarket,4,51,1,0,ethnic food
lamberts-marketplace-boston-5,140 Tremont St,Boston,0,[u'Downtown'],2111,Lambert's Marketplace,4,125,1,1,fruits & veggies
k-and-8th-street-market-boston,362 K St,Boston,0,[u'South Boston'],2127,K & 8th Street Market,5,43,2,1,fruits & veggies
going-bananas-boston,64 Salem St,Boston,0,[u'North End'],2113,Going Bananas,3.5,61,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
going-bananas-boston-2,682 Tremont St,Boston,0,[u'South End'],2118,Going Bananas,4.5,6,2,1,fruits & veggies
snap-top-market-boston,303 Columbus Ave,Boston,0,[u'Back Bay'],2116,Snap Top Market,4,24,3,1,fruits & veggies
